Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Malawi,MWI,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,14.14111042,14.44915962,15.45326042,18.63763046,20.94943047,22.4482193,23.2717495,25.35976028,22.3198204,26.31847954,25.67778015,27.26766014,27.43111992,27.58863068,22.2892704,23.35473061,25.90184975,29.32522011,33.64884186,34.83280182,37.40396881,48.00347137,56.2403183,,,59.63047028,59.20734024,62.70874023,64.97860718,,58.62971115,58.94271088,59.23701859,60.54959869,64.99421692,67.56546021,69.94397736,72.25063324,74.61209869,80.10286713,80.61389923,,,,,85.02787018,,
Malaysia,MYS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,79.677948,,,,,,93.85456848,91.54450989,91.59578705,95.12595367,94.43560028,93.37059784,,92.66040802,92.85108948,90.46351624,89.02606201,90.54960632,,94.04244995,,,,,97.81308746,94.41293335,100.7618713,,92.69193268,93.64710999,98.39814758,103.5278015,100.2952271,98.51798248,99.73951721,100.3419418,97.83985138,100.7009811,107.901062,103.9785614,103.2281494,102.6786728,101.4403076,101.0856476,100.7078171,101.9020767,105.4777451,
North America,NAC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.41619873,99.5428772,99.40899658,99.2772522,99.13719177,98.99726868,98.85917664,98.72267914,98.58831024,98.45314789,98.31759644,98.18212891,98.04450226,97.90712738,97.77236938,97.63395691,97.49716187,97.36044312,97.22534943,95.67987061,102.8770599,101.347023,
Namibia,NAM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.08920288,,73.79695129,,,,98.57607269,96.80641937,94.29888916,95.53111267,96.73085022,97.04042053,90.47232819,90.49082184,88.17913055,,85.58867645,90.6417923,87.18305969,,92.53443909,95.22614288,,,,,96.91571808,,,111.9445801
New Caledonia,NCL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,3.265579939,4.111360073,4.224209785,4.395949841,4.663730145,5.125360012,5.916329861,7.070940018,9.337809563,10.55838013,10.80790997,11.47052002,12.50897026,13.78738022,14.03775978,15.51930046,16.17921066,,10.71343994,10.96784973,12.76537037,13.24693012,12.67570019,,9.76597023,13.73902988,13.49656963,14.26204967,14.56680965,14.54074955,15.12360001,16.71141052,16.65596008,20.89336967,22.9840107,25.48982048,30.93663979,30.96519089,32.86037827,34.00812912,37.61721039,41.5736084,42.24362183,50.74103928,61.38932037,65.04421997,58.2308197,,57.30694962,48.60884094,54.46836853
Nigeria,NGA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.73114777,,,,71.86878204,74.98071289,80.22299194,71.60855865,64.11502838,68.44174194,68.93570709,,,,,,,,,,,
Nicaragua,NIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,26.76421928,30.45743942,30.92291069,33.90737152,,,,38.02589035,37.54946136,33.47045898,38.58222961,,35.06060028,34.15322113,33.17100143,36.35855103,44.04800034,54.27965927,55.60757065,,,,,53.70935059,58.69861984,53.82141876,,,,70.08348083,70.25470734,72.15292358,79.56182861,78.85279083,79.69229889,83.28238678,83.87606812,85.14647675,84.87609863,,88.80120087,,,,,,,,,,,
Netherlands,NLD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,99.55162811,97.35852814,97.64537048,96.46378326,96.01470947,96.4076767,95.1411438,94.49194336,93.63419342,94.54885864,99.85135651,101.7461624,100.7768097,99.33666992,94.88452148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,103.6782379,,97.91555786,97.83480835,100.0531769,101.1110001,101.1420364,101.6729965,100.7216415,99.06437683,99.94496155,100.9458466,,100.8581772,100.0950775,96.47621155,98.80201721,96.46853638,94.99456787,95.4610672,99.97255707,101.1023636,99.47402191,,,,,97.7315979,97.05892944,98.72254944,101.8333969,102.5583115,103.7896423,102.6509399,99.50810242,98.55068207,98.01902771,99.1223526,101.0792389,99.280159,98.13786316,100.445137,100.9697495,98.91716003,97.8888092,100.5684128,100.6029892,99.14031982,100.2930374,99.38038635,
Nepal,NPL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3993988,,,,,,,54.28881836,56.77590942,58.89897919,63.43933105,65.63626862,65.94367981,70.34944916,73.01611328,,77.26580811,,,,109.1658707,110.4188309,114.8125,117.1950378,121.8397598,119.5616302,,123.2130203,,97.79940796
Nauru,NRU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.32142639,,,,,,92.72727203,,,,,103.8461533,,105.8823471,,133.3333282,,,107.627121,,
New Zealand,NZL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,100.8264999,104.5279083,106.6485825,105.6019287,101.7939835,98.90516663,98.28044128,100.6583481,101.744873,102.7105713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,91.78434753,92.4225235,92.18067169,92.56053925,92.62989807,93.15164185,93.50010681,94.13694,93.60466003,93.06635284,94.73532104,94.86490631,94.55357361,94.86395264,95.90029144,95.92247772,96.65196991,96.45880127,96.96661377,95.37753296,96.16789246,95.67456055,97.45488739,97.03759766,96.80033112,97.03636169,97.24810791,97.25987244,97.67536926,97.96148682,98.28962708,98.56591797,98.44484711,98.79090881,99.03707886,99.0449295,99.07230377,99.62889099,99.63645935,99.81600189,99.8010788,99.87006378,100.4334717,99.65071869,99.25746918,98.9420166,101.3851013,98.55641937,97.61144257,100.1606369,99.84100342,
Oman,OMN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,0.7209900022,0.7795400023,2.834340096,,7.733719826,12.22898006,,,,23.37689972,29.45965958,29.97116089,35.98651123,39.15192032,46.80627823,54.55125046,62.13864899,,69.71395111,,70.88069916,73.60704041,77.1206131,80.77178192,82.35119629,84.32302094,82.03125,84.689888,85.85169983,87.55007172,,,,,,93.90395355,,98.6861496,100.9567337,97.70976257,105.1970978,100.380127,103.6220932,105.8920822,103.4566727,105.5587311,102.825119,100.8868637
Other small states,OSS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,58.8862114,59.8776207,60.92116165,63.31354904,63.29431152,61.8151207,60.58349991,61.90164948,63.76362991,63.33829117,65.8011322,65.79949951,65.28672028,64.48499298,66.64746857,69.60623169,67.41921997,67.6190033,65.48136139,68.43955231,68.26120758,68.28968048,67.59542847,68.41177368,68.48126221,69.88858032,71.21318817,73.92571259,74.62806702,74.88069153,75.89560699,76.86100769,77.66020966,77.54508972,77.98532867,80.42092896,80.45050049,81.55021667,82.02359772,82.71143341,82.84661865,83.83728027,84.3433609,84.56533051,85.54911041,86.02068329,85.96424866,86.75057983,86.9616394,87.56004333,
Pakistan,PAK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.05447006,50.92182159,52.8965683,52.62380981,52.89113998,56.11716843,54.4838295,58.40758133,58.37319183,58.68865967,,58.84320068,,64.24922943,67.6683197,,
Panama,PAN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,64.55280304,68.49828339,73.27648926,79.29331207,81.38928223,84.33219147,100.1135406,94.88549042,93.09954834,91.41310883,87.85955048,84.73194885,84.23615265,84.74299622,79.50798035,81.65106964,81.45034027,81.68131256,79.88124847,81.24482727,,,,,,,,,,89.5222702,91.48468018,92.31723785,93.01796722,,93.50849152,92.64074707,90.20069885,94.74874115,97.55943298,97.19217682,93.80293274,98.29656219,100.354599,99.02774048,95.49484253,,,89.05072021,,,86.84658051,
Peru,PER,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,61.6018219,,,,,,,73.96517944,73.26934814,73.56330109,74.03127289,72.05660248,,,,,,,,,,,,83.29154205,,85.1953125,,,91.96749115,96.97535706,95.68309784,91.97514343,92.29425049,97.33190155,96.96880341,97.407341,100.0959625,103.3921585,102.7795868,99.76107788,101.5083618,99.7383728,94.86151123,97.51477051,98.95202637,101.2932434,104.1294937,95.9728775,94.08625793,95.95271301,,113.2219162
Philippines,PHL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,88.01841736,,92.86062622,93.59573364,92.16610718,90.0429306,87.9381485,86.31613159,87.71304321,,,,,,,,,87.9090271,89.26796722,,105.4582138,98.27658081,98.65930176,97.06967926,97.36499786,94.85183716,93.79289246,94.82572937,94.46063232,,,,,101.7200699,,105.1350632,109.6141434,113.3933029,105.0517731,102.8347626,95.13959503
Palau,PLW,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.33332825,,,,,,,,,,,,,114.5454483,94.69026947,,,,,,,104.2734985
Papua New Guinea,PNG,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.36964035,39.03622818,39.18347168,37.20843887,35.90898895,35.92163849,,40.95161057,41.51662064,42.08535004,41.58229065,41.95563889,,45.80651093,46.56391907,47.30712128,49.77257156,,,,,,,,,,,66.64527893,,71.52944183,,,,,
Poland,POL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.85601807,93.33450317,93.29421234,94.396492,96.36347961,96.83519745,100.4664917,102.7631683,107.6129227,93.95021057,94.45915985,,
Pre-demographic dividend,PRE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,35.36811829,36.05015945,36.69057083,37.76150131,38.63246918,40.31816101,42.03479004,44.13190842,45.16048813,46.38925171,47.30263138,48.10541153,50.8251915,48.65029144,48.56710815,47.76132965,47.16448975,45.91519928,46.74671936,47.5407486,46.92377853,47.9449501,47.13689041,47.33678818,47.93584824,47.96437073,47.5619812,48.38378143,48.45375824,49.84820175,50.89949036,51.78855133,52.90869141,54.55405045,57.23706055,57.28535843,58.75989151,62.09669876,61.99893188,62.2938385,63.00152969,63.39099121,63.89994049,64.26905823,64.98902893,65.4144516,66.09906769,66.07633972,66.53582001,
Puerto Rico,PRI,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.77365112,,,,,,,,,,,,
Portugal,PRT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,58.30970001,61.48447037,68.47129822,73.03117371,68.27603149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45384216,99.15592194,104.0203476,
Paraguay,PRY,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,42.08113861,,43.23414993,46.30662155,47.61904907,48.39836884,49.63006973,50.92705154,51.74637985,,53.92815018,57.1435585,58.53718185,61.74335098,63.70499039,65.51731873,64.40618134,64.65048218,64.06054688,64.26950073,65.43131256,69.8482132,71.18715668,77.94345093,77.53077698,79.45928955,83.01728058,,93.32097626,90.25801086,92.11963654,92.58851624,93.72551727,96.17481232,95.25714874,95.79480743,94.22515869,95.1122818,94.82736206,94.89053345,92.67198944,89.64051819,88.8147583,,,,,,,,,
West Bank and Gaza,PSE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.20011139,86.60295105,86.15598297,,94.24865723,94.4381485,96.47138977,93.57028961,97.52281189,90.84426117,92.84803009,,86.2281189,87.01558685,89.28231049,92.49841309,92.44827271,90.52570343,95.77677155,98.05594635,98.41140747,97.02237701,100.418541,97.29250336,96.77159882,101.2540894,96.48465729
Pacific island small states,PSS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,89.2155838,88.79801178,91.11705017,87.27519226,86.45005035,83.77597046,83.13990784,84.21961975,85.06897736,86.27768707,87.70220947,88.70915985,90.64382935,91.46468353,91.51712036,90.89000702,91.91433716,92.14328766,93.33260345,94.68158722,91.7907486,89.85534668,94.32338715,96.53064728,97.0430603,97.82230377,98.65447235,98.60479736,97.63598633,96.33315277,96.24368286,96.71778107,97.24295807,97.61377716,97.92424011,98.67592621,99.85281372,98.07850647,98.06427002,97.0739975,97.1397171,95.91403198,
Post-demographic dividend,PST,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,97.77742004,97.77774048,97.11782074,97.60707092,,,98.63729095,99.20905304,98.87404633,97.8447113,99.49167633,99.11795044,98.16095734,97.99458313,98.92275238,99.06865692,99.04576111,98.78948975,98.42498779,98.10060883,98.9936676,98.89444733,98.92799377,99.16290283,98.93756104,98.74687195,98.72400665,98.57055664,99.01567841,99.10064697,99.24900818,99.73087311,99.62325287,99.67230225,99.52226257,99.07987976,98.47051239,98.83175659,98.62354279,98.67839813,98.69618225,98.78057861,98.84716797,98.61946869,98.20931244,98.57021332,98.06243134,97.8421936,97.38012695,100.4767075,99.70884705,
French Polynesia,PYF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,61.64857101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,50.1050415,61.59069061,67.42080688,66.52506256,73.08306885,73.80596924,72.36110687,89.86927795,91.04385376,89.5321579,84.23673248,89.04737854,,85.98345947,87.75961304,86.91860199,74.84916687,78.85080719,77.54904938,75.21726227,72.9797287,68.74028015,65.92537689,65.19980621,63.40444946,54.13203812,,93.35946655,95.0546875,,,,94.26058197,,93.97088623,93.95722198,100.2889709,101.4692917,102.9584808,,99.10188293,,98.79875946,95.78143311,93.57945251,94.02954865,94.25887299,94.85153961,93.65133667,99.16812134,96.59484863
Romania,ROU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.20519257,,,81.18041992,,,,,,92.76397705,93.77456665,92.77729034,89.16906738,93.87081909,99.01587677,103.1637268,99.68612671,,92.4251709,94.63166046,96.46231842,99.37016296,96.55185699,,,94.69706726,92.0419693,,85.19020844,84.95954895,85.15128326,
Russian Federation,RUS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.35312653,92.1472168,,,,,,,,,,,,,,,,,,,100.3552628,100.8874664,96.70748138,,101.4417801,104.7473526,,
Rwanda,RWA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,15.83778,17.0778904,19.88367081,20.66711044,23.21369934,,25.98154068,,,34.7883606,45.32469177,44.18482971,43.31888962,44.07666016,45.59923172,42.10363007,42.05807114,42.24280167,42.29962158,41.4486084,42.54462814,44.99554062,,,,,,,30.67149925,23.09575081,24.9679203,31.31682968,41.25638962,40.11014175,,,,53.15855026,72.84660339,76.40711212,,75.8168335,74.97601318,68.41544342,68.98980713,75.53838348,88.13646698,93.76998138,104.1285095,,96.95446777
South Asia,SAS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,29.96520996,30.12303925,30.69389915,31.05225945,31.41552925,32.51791,33.18309021,33.88142014,35.36140823,36.62355042,37.96278,39.37152863,40.77970886,42.25600815,43.78649139,45.29790115,46.89197922,48.47359848,49.93215179,51.31201172,52.61214828,53.91228867,55.21942139,56.49953079,57.81798172,59.14717865,59.10900116,59.08296967,59.05551147,59.07925034,61.58826065,63.25090027,66.1153183,72.35098267,75.05664063,77.90260315,80.46659851,83.15882874,85.52510071,87.41297913,87.13047791,86.75254822,89.84744263,92.33022308,93.60134125,93.98651123,93.14556122,92.37371826,90.74497986,91.14962006,93.04470825,
Saudi Arabia,SAU,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,31.29886055,,,,,,,,,,,,,,,,,,,,,,,,,,85.53240204,,91.40779114,93.97511292,,,100.7297821,107.2212296,108.9214783,,,,104.4846878,96.50198364,95.95326996,99.49240112,106.2479401
Sudan,SDN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.72264099,,53.40998077,55.34938049,55.07447815,56.23807907,57.78467178,60.41363907,61.98315811,,,
Senegal,SEN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,18.67534065,19.01711082,,,,,,23.54459,24.55890083,23.03112984,23.81856918,23.77482033,25.15485001,26.30212975,25.38800049,27.82221031,,31.84880066,32.32658005,33.0617218,,31.24118996,,30.24378014,,31.76539993,32.56909943,35.38631821,,32.9914093,37.46680832,41.07444,41.86183929,43.62434006,48.42079926,47.2223587,48.98844147,56.94981003,58.44787979,58.44240952,62.33993912,62.79431152,63.79452133,65.23497009,63.56888962,,,,67.19380188,67.09005737,70.01489258
Singapore,SGP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.18698883,99.25125122,100.0259094,97.81577301,102.175148,
Solomon Islands,SLB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,29.31034088,,,,,52.4084816,51.65945053,45.57595825,44.40636063,,,45.36748886,,,,,,,,,,,,,,,,,,,,,,,,82.99556732,86.47852325,85.9375,85.90901947,87.15424347,88.15003967,89.47589874,90.36344147,89.74324036,88.33862305,,
Sierra Leone,SLE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,16.19214058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.36795044,,,,65.88548279,62.65966034,61.57624817,,59.44200134,67.46497345,69.35388184,82.85494232,83.71469116,88.12815857,99.52758789
El Salvador,SLV,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,37.78940964,42.09154892,47.46295929,49.39994812,,48.77730179,50.18193817,,,,46.69076157,49.37046051,50.89051819,49.55004883,,,62.7267189,66.56072235,64.38382721,,67.05435944,68.74874878,71.37019348,,73.62799072,77.51779175,,81.40277863,,88.96942902,89.50138092,88.46388245,87.91210175,,89.66555786,89.23757172,94.66156006,95.87050629,98.61692047,99.27625275,103.2940598,103.4764175,102.0419312,100.4863892,,,,,,,
San Marino,SMR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7835083,114.9068298,89.59538269,88.95027924
Somalia,SOM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6899796,104.7994537,95.88169098,96.60488129,104.2455292,98.24082184,99.29550934,102.2636566,101.0756073,98.29650116,99.09481812,98.85852814,98.42725372,97.78327179,98.14775085
Sub-Saharan Africa (excluding high income),SSA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,39.31253815,39.85287094,40.39176178,41.21192932,41.91321182,43.09376907,44.41534042,46.08628845,46.82577896,48.00592041,48.78942871,49.56203079,51.71179962,49.85018158,49.90805054,49.44089127,48.70619965,47.71355057,48.39088058,48.99723053,48.58914948,49.36872101,48.59302139,48.6256218,49.11671066,49.14575958,48.85890961,49.21942902,49.29486084,50.65513992,51.74029922,52.90502167,53.80847931,56.00320816,58.75516129,58.85668182,60.53330994,63.9201889,64.46907806,64.12439728,65.14704132,65.23834991,65.61296844,65.99459839,66.7991333,67.43717957,68.37516785,68.74897003,69.36669159,
South Sudan,SSD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29335976,,,,,,,,,,
Sub-Saharan Africa,SSF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,39.32551956,39.86574173,40.40444946,41.22436142,41.92523956,43.10512924,44.42702866,46.09659958,46.83488846,48.01343918,48.79639053,49.56991959,51.71863174,49.85697937,49.91601181,49.44837952,48.71158981,47.71932983,48.39733887,49.00410843,48.59461975,49.37411118,48.59775925,48.63043976,49.12165833,49.15089035,48.86420059,49.22451019,49.29964066,50.66011047,51.74509811,52.90964127,53.81256866,56.00775909,58.75917053,58.86040115,60.53673935,63.92285919,64.47174072,64.12722015,65.14919281,65.24037933,65.61521149,65.99697113,66.80158234,67.43891144,68.37715149,68.7508316,69.36875916,
Small states,SST,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,74.33912659,74.35749054,73.44824982,73.27883148,74.11424255,75.20181274,73.93578339,76.05464935,75.96543121,75.10233307,74.06439972,74.52890778,76.61768341,75.50196838,75.90296936,74.83860779,76.8775177,76.60214996,76.36575317,75.47595215,75.53276825,75.16269684,76.13642883,77.17183685,79.48887634,80.05098724,79.87225342,79.77073669,80.9254303,81.31819916,81.63095856,82.14232635,83.9413681,83.80827332,84.6115799,85.17379761,85.45996857,85.79618073,86.55741119,86.84712219,87.07245636,87.88288116,88.12052155,87.86704254,88.41573334,88.60041046,89.08161926,
Sao Tome and Principe,STP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,53.61183929,,,,,,,107.5227966,,,,62.78261185,,,,,,,,,,,46.7505188,,,58.94039917,56.6925087,71.33158875,75.17095947,,72.44847107,75.28256226,83.6049881,85.29548645,109.5344696,91.22431946,97.24507141,89.04705048,94.00305939,79.76899719,87.22080231,,,,
Suriname,SUR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,74.52275085,87.65499115,78.98590851,83.41822052,,,,,,96.32267761,,91.89122009,89.02628326,98.22280884,,,,,,,,,,,,,,,,78.97569275,87.72312927,74.67597198,89.6876297,90.81941223,93.19976044,93.31170654,93.77651978,94.20903778,98.18657684,97.10086823,96.73519135,90.78070831,90.34078979,93.6530304,98.02896118,87.54006195
Slovak Republic,SVK,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.38793945,96.41580963,98.47003937,98.4966507,96.61316681,96.29746246,98.17832184,97.04216003,95.55487061,100.2088928,97.46649933,97.90714264,97.18218994,92.60823059,92.42932892,95.21143341,97.57408905,99.67372131,99.62818146,95.70146942,93.57112122,94.22223663,96.59658051,95.58026123,92.16113281,92.26225281,92.5414505,94.34963989,99.12387085,
Slovenia,SVN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.39196014,99.95166779,99.64237976,94.97409058,97.44722748,96.10414124,101.3825836,,,,,96.525177,96.30741882,96.84694672,96.52391052,102.2950134,99.74450684,100.3497314,98.2854538,99.24446869,95.38961029,98.14215851,99.00180817,105.9917831,
Sweden,SWE,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,96.27651215,95.60968781,92.44463348,92.41313934,93.85878754,97.2898407,105.1825409,104.686142,104.7276077,103.0196762,96.72589874,91.79405212,94.12969971,97.86726379,,,100.528801,98.17698669,96.11768341,95.97264862,96.44181061,100.8253708,107.1555099,105.2565002,,,,,100.4684372,100.2177811,102.0136337,102.4690323,106.5784607,103.0830307,99.8227005,95.56828308,95.35112,93.9292984,93.67037964,96.42716217,100.6607971,102.9697495,102.2510071,100.9006882,104.0436783,104.9545822,104.3068466,103.7391663,104.6658707,104.4002228,
Eswatini,SWZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,41.92390823,39.9719696,40.6452713,49.76766968,55.49654007,59.19512939,61.39183044,60.44165039,60.38906097,59.28591156,60.55273056,60.6181488,62.02592087,62.92301178,62.50542068,62.57770157,63.62543869,62.27619934,65.78283691,63.69881821,64.09694672,61.4540596,61.88948822,60.39994049,61.3612709,64.05979156,63.24583817,67.36396027,70.18388367,69.89997864,71.49549866,67.70182037,71.23726654,69.15261078,70.09182739,72.97389984,73.06967926,76.35369873,,78.04984283,83.834198,84.04152679,85.91433716,86.24212646,86.0026474,89.45185089,94.75092316,97.14264679,95.57280731,91.19629669,,
Sint Maarten (Dutch part),SXM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5304718,,126.0869598,,,,,,,
